CLI,CLI_t-1,CLI_t-2,y1,y2,y3,y4,y5,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2
-0.16,-0.1,-0.06,1.002756156,0.045866942,1.8396,0.74605,-0.0037,1.033495006,0.084226008,1.7929,0.87063,0.0159,1.064233856,0.045139735,1.7072,1.59852,0.0094
-0.17,-0.16,-0.1,0.972017306,-0.013551639,1.8258,-0.14644,-0.0121,1.002756156,0.045866942,1.8396,0.74605,-0.0037,1.033495006,0.084226008,1.7929,0.87063,0.0159
-0.13,-0.17,-0.16,0.942168054,-0.038013309,1.7871,0.27428,-0.017,0.972017306,-0.013551639,1.8258,-0.14644,-0.0121,1.002756156,0.045866942,1.8396,0.74605,-0.0037
-0.09,-0.13,-0.17,0.912318801,-0.042647109,1.7437,0.83949,0.0151,0.942168054,-0.038013309,1.7871,0.27428,-0.017,0.972017306,-0.013551639,1.8258,-0.14644,-0.0121
-0.02,-0.09,-0.13,0.882469548,-0.025361051,1.7179,0.00355,-0.0712,0.912318801,-0.042647109,1.7437,0.83949,0.0151,0.942168054,-0.038013309,1.7871,0.27428,-0.017
0.01,-0.02,-0.09,0.734036694,-0.110661209,1.6054,-0.09716,-0.0135,0.882469548,-0.025361051,1.7179,0.00355,-0.0712,0.912318801,-0.042647109,1.7437,0.83949,0.0151
0.02,0.01,-0.02,0.58560384,-0.171298954,1.4315,-0.00156,-0.0196,0.734036694,-0.110661209,1.6054,-0.09716,-0.0135,0.882469548,-0.025361051,1.7179,0.00355,-0.0712
0.03,0.02,0.01,0.437170986,-0.157471491,1.2719,0.12109,-0.0403,0.58560384,-0.171298954,1.4315,-0.00156,-0.0196,0.734036694,-0.110661209,1.6054,-0.09716,-0.0135
0.02,0.03,0.02,0.625143491,-0.083374746,1.1875,0.03856,-0.0022,0.437170986,-0.157471491,1.2719,0.12109,-0.0403,0.58560384,-0.171298954,1.4315,-0.00156,-0.0196
-0.05,0.02,0.03,0.813115996,0.003755334,1.1913,0.96038,-0.0143,0.625143491,-0.083374746,1.1875,0.03856,-0.0022,0.437170986,-0.157471491,1.2719,0.12109,-0.0403
-0.1,-0.05,0.02,1.001088501,0.075077081,1.2673,-0.21936,0.0293,0.813115996,0.003755334,1.1913,0.96038,-0.0143,0.625143491,-0.083374746,1.1875,0.03856,-0.0022
-0.15,-0.1,-0.05,0.946307115,0.096924099,1.3655,-0.06745,-0.0241,1.001088501,0.075077081,1.2673,-0.21936,0.0293,0.813115996,0.003755334,1.1913,0.96038,-0.0143
-0.2,-0.15,-0.1,0.891525729,0.108459346,1.4755,0.17645,-0.0437,0.946307115,0.096924099,1.3655,-0.06745,-0.0241,1.001088501,0.075077081,1.2673,-0.21936,0.0293
-0.22,-0.2,-0.15,0.836744343,-0.003547717,1.4719,0.99601,0.0115,0.891525729,0.108459346,1.4755,0.17645,-0.0437,0.946307115,0.096924099,1.3655,-0.06745,-0.0241
-0.16,-0.22,-0.2,0.808549782,-0.049286869,1.4219,0.08594,-0.0368,0.836744343,-0.003547717,1.4719,0.99601,0.0115,0.891525729,0.108459346,1.4755,0.17645,-0.0437
-0.13,-0.16,-0.22,0.780355222,-0.025244283,1.3963,-0.00233,0.015,0.808549782,-0.049286869,1.4219,0.08594,-0.0368,0.836744343,-0.003547717,1.4719,0.99601,0.0115
-0.11,-0.13,-0.16,0.752160661,-0.018148265,1.3779,0.04658,-0.0181,0.780355222,-0.025244283,1.3963,-0.00233,0.015,0.808549782,-0.049286869,1.4219,0.08594,-0.0368
-0.09,-0.11,-0.13,0.743667839,-0.066308616,1.3107,-0.04915,-0.0198,0.752160661,-0.018148265,1.3779,0.04658,-0.0181,0.780355222,-0.025244283,1.3963,-0.00233,0.015
-0.03,-0.09,-0.11,0.735175016,-0.062105517,1.2478,0.16754,-0.0394,0.743667839,-0.066308616,1.3107,-0.04915,-0.0198,0.752160661,-0.018148265,1.3779,0.04658,-0.0181
0.03,-0.03,-0.09,0.726682193,-0.033389015,1.214,-0.05932,0.046,0.735175016,-0.062105517,1.2478,0.16754,-0.0394,0.743667839,-0.066308616,1.3107,-0.04915,-0.0198
0.05,0.03,-0.03,0.749358964,-0.084707948,1.1283,-0.06315,-0.0189,0.726682193,-0.033389015,1.214,-0.05932,0.046,0.735175016,-0.062105517,1.2478,0.16754,-0.0394
0.01,0.05,0.03,0.772035734,-0.123285789,1.0037,-0.18127,0.0055,0.749358964,-0.084707948,1.1283,-0.06315,-0.0189,0.726682193,-0.033389015,1.214,-0.05932,0.046
-0.06,0.01,0.05,0.794712504,-0.21834903,0.7834,-0.02722,-0.0407,0.772035734,-0.123285789,1.0037,-0.18127,0.0055,0.749358964,-0.084707948,1.1283,-0.06315,-0.0189
-0.13,-0.06,0.01,0.520930885,-0.393496588,0.3876,0.03084,-0.0175,0.794712504,-0.21834903,0.7834,-0.02722,-0.0407,0.772035734,-0.123285789,1.0037,-0.18127,0.0055
-0.17,-0.13,-0.06,0.247149266,-0.432371126,-0.04551,-0.06547,-0.0338,0.520930885,-0.393496588,0.3876,0.03084,-0.0175,0.794712504,-0.21834903,0.7834,-0.02722,-0.0407
-0.18,-0.17,-0.13,-0.026632354,-0.283269563,-0.32825,-0.88901,-0.0281,0.247149266,-0.432371126,-0.04551,-0.06547,-0.0338,0.520930885,-0.393496588,0.3876,0.03084,-0.0175
-0.18,-0.18,-0.17,0.149220627,-0.068096632,-0.3961,-0.38105,-0.03,-0.026632354,-0.283269563,-0.32825,-0.88901,-0.0281,0.247149266,-0.432371126,-0.04551,-0.06547,-0.0338
-0.13,-0.18,-0.18,0.325073608,0.042358846,-0.3539,0.20059,-0.0383,0.149220627,-0.068096632,-0.3961,-0.38105,-0.03,-0.026632354,-0.283269563,-0.32825,-0.88901,-0.0281
-0.03,-0.13,-0.18,0.500926589,0.091772809,-0.26241,0.12917,-0.0052,0.325073608,0.042358846,-0.3539,0.20059,-0.0383,0.149220627,-0.068096632,-0.3961,-0.38105,-0.03
0.11,-0.03,-0.13,0.525166586,0.256804722,-0.00595,-0.71555,-0.0995,0.500926589,0.091772809,-0.26241,0.12917,-0.0052,0.325073608,0.042358846,-0.3539,0.20059,-0.0383
0.23,0.11,-0.03,0.549406582,0.377558856,0.3723,-0.83252,0.0408,0.525166586,0.256804722,-0.00595,-0.71555,-0.0995,0.500926589,0.091772809,-0.26241,0.12917,-0.0052
0.26,0.23,0.11,0.573646579,0.140278938,0.5132,-0.44788,0.0625,0.549406582,0.377558856,0.3723,-0.83252,0.0408,0.525166586,0.256804722,-0.00595,-0.71555,-0.0995
0.28,0.26,0.23,0.437530318,-0.009153446,0.504,-0.4497,-0.0656,0.573646579,0.140278938,0.5132,-0.44788,0.0625,0.549406582,0.377558856,0.3723,-0.83252,0.0408
0.27,0.28,0.26,0.301414058,-0.045381624,0.4584,-0.26678,0.0387,0.437530318,-0.009153446,0.504,-0.4497,-0.0656,0.573646579,0.140278938,0.5132,-0.44788,0.0625
0.26,0.27,0.28,0.165297798,-0.062632592,0.3955,-0.16868,0.0192,0.301414058,-0.045381624,0.4584,-0.26678,0.0387,0.437530318,-0.009153446,0.504,-0.4497,-0.0656
0.24,0.26,0.27,0.276632787,-0.044932425,0.3504,-0.19652,0.019,0.165297798,-0.062632592,0.3955,-0.16868,0.0192,0.301414058,-0.045381624,0.4584,-0.26678,0.0387
0.16,0.24,0.26,0.387967777,-0.056218864,0.294,-0.59916,0.0629,0.276632787,-0.044932425,0.3504,-0.19652,0.019,0.165297798,-0.062632592,0.3955,-0.16868,0.0192
0.06,0.16,0.24,0.499302766,-0.184927701,0.1087,0.12415,-0.0044,0.387967777,-0.056218864,0.294,-0.59916,0.0629,0.276632787,-0.044932425,0.3504,-0.19652,0.019
-0.03,0.06,0.16,0.458161892,-0.262459204,-0.1537,0.07154,0.0267,0.499302766,-0.184927701,0.1087,0.12415,-0.0044,0.387967777,-0.056218864,0.294,-0.59916,0.0629
-0.05,-0.03,0.06,0.417021018,-0.1904838,-0.34371,0.3186,-0.0316,0.458161892,-0.262459204,-0.1537,0.07154,0.0267,0.499302766,-0.184927701,0.1087,0.12415,-0.0044
-0.03,-0.05,-0.03,0.375880143,-0.057393678,-0.40089,-0.13064,-0.0355,0.417021018,-0.1904838,-0.34371,0.3186,-0.0316,0.458161892,-0.262459204,-0.1537,0.07154,0.0267
0.02,-0.03,-0.05,0.256823135,0.095266704,-0.30596,-0.29742,0.004,0.375880143,-0.057393678,-0.40089,-0.13064,-0.0355,0.417021018,-0.1904838,-0.34371,0.3186,-0.0316
0.04,0.02,-0.03,0.137766127,0.164348127,-0.14198,0.25014,0.0276,0.256823135,0.095266704,-0.30596,-0.29742,0.004,0.375880143,-0.057393678,-0.40089,-0.13064,-0.0355
0,0.04,0.02,0.018709119,0.09641046,-0.04566,-0.01562,0.0258,0.137766127,0.164348127,-0.14198,0.25014,0.0276,0.256823135,0.095266704,-0.30596,-0.29742,0.004
-0.13,0,0.04,0.043752595,0.004772065,-0.04089,-0.54583,0.0809,0.018709119,0.09641046,-0.04566,-0.01562,0.0258,0.137766127,0.164348127,-0.14198,0.25014,0.0276
-0.27,-0.13,0,0.068796071,-0.099780544,-0.14058,-0.05822,-0.0381,0.043752595,0.004772065,-0.04089,-0.54583,0.0809,0.018709119,0.09641046,-0.04566,-0.01562,0.0258
-0.36,-0.27,-0.13,0.093839547,-0.195896875,-0.33601,0.15167,-0.0508,0.068796071,-0.099780544,-0.14058,-0.05822,-0.0381,0.043752595,0.004772065,-0.04089,-0.54583,0.0809
-0.31,-0.36,-0.27,0.18309303,-0.221237106,-0.55626,0.20975,-0.071,0.093839547,-0.195896875,-0.33601,0.15167,-0.0508,0.068796071,-0.099780544,-0.14058,-0.05822,-0.0381
-0.19,-0.31,-0.36,0.272346512,-0.190358951,-0.74538,-0.37491,0.0029,0.18309303,-0.221237106,-0.55626,0.20975,-0.071,0.093839547,-0.195896875,-0.33601,0.15167,-0.0508
-0.04,-0.19,-0.31,0.361599995,-0.063644491,-0.80853,-1.64382,0.0593,0.272346512,-0.190358951,-0.74538,-0.37491,0.0029,0.18309303,-0.221237106,-0.55626,0.20975,-0.071
0.1,-0.04,-0.19,0.629385971,0.129564274,-0.67993,-1.12636,-0.0499,0.361599995,-0.063644491,-0.80853,-1.64382,0.0593,0.272346512,-0.190358951,-0.74538,-0.37491,0.0029
0.18,0.1,-0.04,0.897171948,0.151908215,-0.52894,-0.03579,0.0417,0.629385971,0.129564274,-0.67993,-1.12636,-0.0499,0.361599995,-0.063644491,-0.80853,-1.64382,0.0593
0.21,0.18,0.1,1.164957925,0.070206832,-0.45908,-0.24769,0.0274,0.897171948,0.151908215,-0.52894,-0.03579,0.0417,0.629385971,0.129564274,-0.67993,-1.12636,-0.0499
0.22,0.21,0.18,0.650193707,-0.001255773,-0.46033,-0.75277,0.0408,1.164957925,0.070206832,-0.45908,-0.24769,0.0274,0.897171948,0.151908215,-0.52894,-0.03579,0.0417
0.22,0.22,0.21,0.13542949,-0.008238261,-0.46853,-0.19893,0.0312,0.650193707,-0.001255773,-0.46033,-0.75277,0.0408,1.164957925,0.070206832,-0.45908,-0.24769,0.0274
0.2,0.22,0.22,-0.379334728,-0.025733866,-0.49414,-0.00814,0.0458,0.13542949,-0.008238261,-0.46853,-0.19893,0.0312,0.650193707,-0.001255773,-0.46033,-0.75277,0.0408
0.19,0.2,0.22,0.04717853,-0.112800675,-0.60632,0.02048,0.0175,-0.379334728,-0.025733866,-0.49414,-0.00814,0.0458,0.13542949,-0.008238261,-0.46853,-0.19893,0.0312
0.16,0.19,0.2,0.473691789,-0.157236156,-0.76248,-0.09257,-0.0183,0.04717853,-0.112800675,-0.60632,0.02048,0.0175,-0.379334728,-0.025733866,-0.49414,-0.00814,0.0458
0.16,0.16,0.19,0.900205047,-0.127008421,-0.88844,0.05185,-0.0442,0.473691789,-0.157236156,-0.76248,-0.09257,-0.0183,0.04717853,-0.112800675,-0.60632,0.02048,0.0175
0.15,0.16,0.16,0.768615951,-0.047876713,-0.93588,-0.08949,0.0721,0.900205047,-0.127008421,-0.88844,0.05185,-0.0442,0.473691789,-0.157236156,-0.76248,-0.09257,-0.0183
0.11,0.15,0.16,0.637026854,0.022356756,-0.91373,0.04581,0.0263,0.768615951,-0.047876713,-0.93588,-0.08949,0.0721,0.900205047,-0.127008421,-0.88844,0.05185,-0.0442
0.05,0.11,0.15,0.505437758,0.094468963,-0.82008,-0.14625,-0.0603,0.637026854,0.022356756,-0.91373,0.04581,0.0263,0.768615951,-0.047876713,-0.93588,-0.08949,0.0721
0,0.05,0.11,0.53084542,0.176482755,-0.64489,-0.20602,0.0434,0.505437758,0.094468963,-0.82008,-0.14625,-0.0603,0.637026854,0.022356756,-0.91373,0.04581,0.0263
-0.05,0,0.05,0.556253083,0.308606567,-0.3378,-0.22479,-0.0116,0.53084542,0.176482755,-0.64489,-0.20602,0.0434,0.505437758,0.094468963,-0.82008,-0.14625,-0.0603
-0.09,-0.05,0,0.581660745,0.320620257,-0.01775,0.06064,0.027,0.556253083,0.308606567,-0.3378,-0.22479,-0.0116,0.53084542,0.176482755,-0.64489,-0.20602,0.0434
-0.15,-0.09,-0.05,0.385397699,0.218549841,0.201,-0.18017,0.0277,0.581660745,0.320620257,-0.01775,0.06064,0.027,0.556253083,0.308606567,-0.3378,-0.22479,-0.0116
-0.18,-0.15,-0.09,0.189134653,0.146996228,0.3484,-0.0357,-0.0218,0.385397699,0.218549841,0.201,-0.18017,0.0277,0.581660745,0.320620257,-0.01775,0.06064,0.027
-0.17,-0.18,-0.15,-0.007128392,0.153944688,0.503,0.06223,-0.0208,0.189134653,0.146996228,0.3484,-0.0357,-0.0218,0.385397699,0.218549841,0.201,-0.18017,0.0277
-0.12,-0.17,-0.18,0.147864876,0.155893666,0.6598,-0.06254,0.0575,-0.007128392,0.153944688,0.503,0.06223,-0.0208,0.189134653,0.146996228,0.3484,-0.0357,-0.0218
-0.07,-0.12,-0.17,0.302858144,0.128072389,0.7888,-0.03941,0.0214,0.147864876,0.155893666,0.6598,-0.06254,0.0575,-0.007128392,0.153944688,0.503,0.06223,-0.0208
-0.05,-0.07,-0.12,0.457851412,0.091436602,0.881,0.07851,-0.0377,0.302858144,0.128072389,0.7888,-0.03941,0.0214,0.147864876,0.155893666,0.6598,-0.06254,0.0575
-0.03,-0.05,-0.07,0.548450808,0.098978567,0.9809,0.31108,0.0953,0.457851412,0.091436602,0.881,0.07851,-0.0377,0.302858144,0.128072389,0.7888,-0.03941,0.0214
-0.07,-0.03,-0.05,0.639050204,0.071572079,1.0532,0.19066,-0.0304,0.548450808,0.098978567,0.9809,0.31108,0.0953,0.457851412,0.091436602,0.881,0.07851,-0.0377
-0.09,-0.07,-0.03,0.7296496,0.02434065,1.0778,0.20659,0.0067,0.639050204,0.071572079,1.0532,0.19066,-0.0304,0.548450808,0.098978567,0.9809,0.31108,0.0953
-0.11,-0.09,-0.07,0.53962879,-0.018700216,1.0589,0.15066,0.0201,0.7296496,0.02434065,1.0778,0.20659,0.0067,0.639050204,0.071572079,1.0532,0.19066,-0.0304
-0.11,-0.11,-0.09,0.349607981,-0.028205353,1.0304,0.30149,0.0217,0.53962879,-0.018700216,1.0589,0.15066,0.0201,0.7296496,0.02434065,1.0778,0.20659,0.0067
-0.07,-0.11,-0.11,0.159587172,-0.047323688,0.9826,0.21093,-0.0233,0.349607981,-0.028205353,1.0304,0.30149,0.0217,0.53962879,-0.018700216,1.0589,0.15066,0.0201
-0.03,-0.07,-0.11,0.203032806,-0.124256976,0.8572,0.16613,0.0412,0.159587172,-0.047323688,0.9826,0.21093,-0.0233,0.349607981,-0.028205353,1.0304,0.30149,0.0217
0,-0.03,-0.07,0.246478441,-0.136622954,0.7195,-0.07837,-0.0249,0.203032806,-0.124256976,0.8572,0.16613,0.0412,0.159587172,-0.047323688,0.9826,0.21093,-0.0233
0.03,0,-0.03,0.289924075,-0.04230463,0.6769,0.01079,-0.0374,0.246478441,-0.136622954,0.7195,-0.07837,-0.0249,0.203032806,-0.124256976,0.8572,0.16613,0.0412
0.07,0.03,0,0.428891898,0.023140665,0.7002,0.03983,0.0442,0.289924075,-0.04230463,0.6769,0.01079,-0.0374,0.246478441,-0.136622954,0.7195,-0.07837,-0.0249
0.07,0.07,0.03,0.567859722,0.096576792,0.7975,-0.06132,-0.0588,0.428891898,0.023140665,0.7002,0.03983,0.0442,0.289924075,-0.04230463,0.6769,0.01079,-0.0374
0.06,0.07,0.07,0.706827545,0.068827223,0.8669,0.16202,-0.038,0.567859722,0.096576792,0.7975,-0.06132,-0.0588,0.428891898,0.023140665,0.7002,0.03983,0.0442
0.04,0.06,0.07,0.619479228,-0.021515814,0.8452,-0.00118,0.0254,0.706827545,0.068827223,0.8669,0.16202,-0.038,0.567859722,0.096576792,0.7975,-0.06132,-0.0588
0.01,0.04,0.06,0.53213091,-0.131972351,0.7122,-0.08029,-0.0238,0.619479228,-0.021515814,0.8452,-0.00118,0.0254,0.706827545,0.068827223,0.8669,0.16202,-0.038
-0.01,0.01,0.04,0.444782593,-0.11534548,0.5961,0.02244,-0.0196,0.53213091,-0.131972351,0.7122,-0.08029,-0.0238,0.619479228,-0.021515814,0.8452,-0.00118,0.0254
-0.03,-0.01,0.01,0.469449381,-0.077866327,0.5178,-0.09695,-0.0232,0.444782593,-0.11534548,0.5961,0.02244,-0.0196,0.53213091,-0.131972351,0.7122,-0.08029,-0.0238
-0.01,-0.03,-0.01,0.494116168,-0.024078236,0.4936,-0.17103,-0.0484,0.469449381,-0.077866327,0.5178,-0.09695,-0.0232,0.444782593,-0.11534548,0.5961,0.02244,-0.0196
0,-0.01,-0.03,0.518782956,0.00218917,0.4958,-0.10267,0.0464,0.494116168,-0.024078236,0.4936,-0.17103,-0.0484,0.469449381,-0.077866327,0.5178,-0.09695,-0.0232
0.02,0,-0.01,0.608637847,0.037805378,0.5338,-0.20164,-0.0085,0.518782956,0.00218917,0.4958,-0.10267,0.0464,0.494116168,-0.024078236,0.4936,-0.17103,-0.0484
0.02,0.02,0,0.698492738,0.08163075,0.6159,-0.10566,-0.008,0.608637847,0.037805378,0.5338,-0.20164,-0.0085,0.518782956,0.00218917,0.4958,-0.10267,0.0464
0.02,0.02,0.02,0.788347629,0.027824732,0.6439,-0.05536,-0.0209,0.698492738,0.08163075,0.6159,-0.10566,-0.008,0.608637847,0.037805378,0.5338,-0.20164,-0.0085
-0.02,0.02,0.02,0.697572613,-0.00685609,0.637,0.03199,-0.0255,0.788347629,0.027824732,0.6439,-0.05536,-0.0209,0.698492738,0.08163075,0.6159,-0.10566,-0.008
-0.01,-0.02,0.02,0.606797597,0.02344787,0.6606,-0.18174,0.0341,0.697572613,-0.00685609,0.637,0.03199,-0.0255,0.788347629,0.027824732,0.6439,-0.05536,-0.0209
-0.01,-0.01,-0.02,0.516022581,0.03814072,0.699,-0.1131,0.0184,0.606797597,0.02344787,0.6606,-0.18174,0.0341,0.697572613,-0.00685609,0.637,0.03199,-0.0255
0.03,-0.01,-0.01,0.489286976,0.041997555,0.7413,0.0148,0.0288,0.516022581,0.03814072,0.699,-0.1131,0.0184,0.606797597,0.02344787,0.6606,-0.18174,0.0341
0.04,0.03,-0.01,0.462551371,0.020049349,0.7615,0.02718,0.0161,0.489286976,0.041997555,0.7413,0.0148,0.0288,0.516022581,0.03814072,0.699,-0.1131,0.0184
0.05,0.04,0.03,0.435815766,0.005259807,0.7668,0.15588,0.0174,0.462551371,0.020049349,0.7615,0.02718,0.0161,0.489286976,0.041997555,0.7413,0.0148,0.0288
0.05,0.05,0.04,0.255432838,-0.014589202,0.7521,0.36626,0.0302,0.435815766,0.005259807,0.7668,0.15588,0.0174,0.462551371,0.020049349,0.7615,0.02718,0.0161
0.05,0.05,0.05,0.075049911,-0.029085509,0.7228,0.04585,-0.0751,0.255432838,-0.014589202,0.7521,0.36626,0.0302,0.435815766,0.005259807,0.7668,0.15588,0.0174
0.08,0.05,0.05,-0.105333016,0.02581009,0.7488,-0.01673,0.006,0.075049911,-0.029085509,0.7228,0.04585,-0.0751,0.255432838,-0.014589202,0.7521,0.36626,0.0302
0.1,0.08,0.05,0.044144644,0.083340945,0.8328,-0.12643,-0.0015,-0.105333016,0.02581009,0.7488,-0.01673,0.006,0.075049911,-0.029085509,0.7228,0.04585,-0.0751
0.11,0.1,0.08,0.193622304,0.112499275,0.9463,0.01565,0.0389,0.044144644,0.083340945,0.8328,-0.12643,-0.0015,-0.105333016,0.02581009,0.7488,-0.01673,0.006
0.12,0.11,0.1,0.343099963,0.144427944,1.0922,0.15024,-0.0143,0.193622304,0.112499275,0.9463,0.01565,0.0389,0.044144644,0.083340945,0.8328,-0.12643,-0.0015
0.1,0.12,0.11,0.760306009,0.164861921,1.259,0.07777,-0.0287,0.343099963,0.144427944,1.0922,0.15024,-0.0143,0.193622304,0.112499275,0.9463,0.01565,0.0389
0.08,0.1,0.12,1.177512055,0.150983643,1.412,0.13248,-0.0129,0.760306009,0.164861921,1.259,0.07777,-0.0287,0.343099963,0.144427944,1.0922,0.15024,-0.0143
0.07,0.08,0.1,1.594718101,0.102597924,1.5161,0.37682,0.0514,1.177512055,0.150983643,1.412,0.13248,-0.0129,0.760306009,0.164861921,1.259,0.07777,-0.0287
0.08,0.07,0.08,0.73632447,0.025411459,1.5419,0.20205,-0.021,1.594718101,0.102597924,1.5161,0.37682,0.0514,1.177512055,0.150983643,1.412,0.13248,-0.0129
0.06,0.08,0.07,-0.122069161,-0.012803416,1.5289,0.05338,0.0128,0.73632447,0.025411459,1.5419,0.20205,-0.021,1.594718101,0.102597924,1.5161,0.37682,0.0514
